borough,category_name,grad_percent,advanced_regents_grads_percent,dropout_count,dropout_percent,cohort_year,year,cohort_name,grade,academic_year_id,attendance_percent,chronically_absent_count,regents_exam,total_tested,mean_score,number_scoring_below_60,percent_scoring_below_60,number_scoring_above_80,percent_scoring_above_80
Bronx,Asian,89.2,67.6,23,2.6,2013,2017,4 year June,9,2017-18,91.4,84,Common Core English,6,61.7,4,66.7,0,0.0
Bronx,Asian,87.6,63.1,31,3.2,2012,2016,4 year June,9,2016-17,91.6,70,Common Core English,7,52.1,4,57.1,0,0.0
Bronx,Asian,95.5,65.6,23,2.5,2018,2023,5 year August,10,2023-24,93.9,132,Common Core English,6,84.0,0,0.0,5,83.3
Bronx,Asian,94.2,69.7,32,3.2,2017,2022,5 year August,10,2022-23,92.9,179,Common Core Algebra,6,69.0,2,33.3,1,16.7
Bronx,Asian,94.5,67.6,33,3.4,2016,2021,5 year August,10,2021-22,92.8,185,Common Core English,6,92.3,0,0.0,6,100.0
Bronx,Asian,94.9,60.7,33,3.3,2015,2020,5 year August,10,2020-21,94.2,131,Common Core Algebra,13,55.1,9,69.2,0,0.0
Bronx,Asian,91.8,63.6,53,5.5,2014,2019,5 year August,10,2019-20,94.0,151,Common Core English,7,66.6,3,42.9,2,28.6
Bronx,Asian,92.0,65.8,36,4.1,2013,2018,5 year August,10,2018-19,93.7,180,Common Core English,6,82.7,0,0.0,3,50.0
Bronx,Asian,91.6,60.9,40,4.1,2012,2017,5 year August,9,2017-18,91.4,84,Common Core English,6,61.7,4,66.7,0,0.0
Bronx,Asian,95.4,65.7,23,2.5,2018,2023,5 year June,10,2023-24,93.9,132,Common Core English,6,84.0,0,0.0,5,83.3
Bronx,Asian,94.0,69.8,32,3.2,2017,2022,5 year June,10,2022-23,92.9,179,Common Core Algebra,6,69.0,2,33.3,1,16.7
Bronx,Asian,94.2,67.8,33,3.4,2016,2021,5 year June,10,2021-22,92.8,185,Common Core English,6,92.3,0,0.0,6,100.0
Bronx,Asian,94.8,60.7,34,3.4,2015,2020,5 year June,10,2020-21,94.2,131,Common Core Algebra,13,55.1,9,69.2,0,0.0
Bronx,Asian,91.5,63.8,53,5.5,2014,2019,5 year June,10,2019-20,94.0,151,Common Core English,7,66.6,3,42.9,2,28.6
Bronx,Asian,91.8,66.0,36,4.1,2013,2018,5 year June,10,2018-19,93.7,180,Common Core English,6,82.7,0,0.0,3,50.0
Bronx,Asian,91.4,61.0,40,4.1,2012,2017,5 year June,9,2017-18,91.4,84,Common Core English,6,61.7,4,66.7,0,0.0
Bronx,Asian,94.2,69.7,32,3.2,2017,2023,6 year June,10,2023-24,93.9,132,Common Core English,6,84.0,0,0.0,5,83.3
Bronx,Asian,95.1,67.3,35,3.6,2016,2022,6 year June,10,2022-23,92.9,179,Common Core Algebra,6,69.0,2,33.3,1,16.7
Bronx,Asian,95.2,60.4,33,3.3,2015,2021,6 year June,10,2021-22,92.8,185,Common Core English,6,92.3,0,0.0,6,100.0
Bronx,Asian,93.5,62.5,44,4.6,2014,2020,6 year June,10,2020-21,94.2,131,Common Core Algebra,13,55.1,9,69.2,0,0.0
Bronx,Asian,92.5,65.6,38,4.3,2013,2019,6 year June,10,2019-20,94.0,151,Common Core English,7,66.6,3,42.9,2,28.6
Bronx,Asian,92.0,60.6,42,4.3,2012,2018,6 year June,10,2018-19,93.7,180,Common Core English,6,82.7,0,0.0,3,50.0
Bronx,Black,75.9,9.2,254,8.1,2019,2023,4 year August,10,2023-24,85.8,1309,Common Core Algebra,64,57.6,44,68.8,0,0.0
Bronx,Black,77.5,17.9,234,7.2,2018,2022,4 year August,10,2022-23,84.7,1464,Common Core Algebra,58,58.2,40,69.0,2,3.4
Bronx,Black,75.2,20.5,287,8.2,2017,2021,4 year August,10,2021-22,81.8,1728,Common Core English,8,46.8,6,75.0,1,12.5
Bronx,Black,73.2,14.7,300,8.6,2016,2020,4 year August,10,2020-21,82.0,1576,Common Core Algebra,32,56.3,26,81.3,0,0.0
Bronx,Black,68.7,7.7,448,12.3,2015,2019,4 year August,10,2019-20,85.8,1388,Common Core Algebra,90,59.0,53,58.9,1,1.1
Bronx,Black,67.9,8.5,394,10.5,2014,2018,4 year August,10,2018-19,84.5,1588,Common Core Algebra,89,57.1,62,69.7,0,0.0
Bronx,Black,66.0,8.2,389,10.1,2013,2017,4 year August,9,2017-18,84.0,1655,Common Core Algebra,96,61.3,50,52.1,1,1.0
Bronx,Black,65.1,8.1,467,11.8,2012,2016,4 year August,9,2016-17,83.7,1713,Common Core Algebra,91,58.4,63,69.2,2,2.2
Bronx,Black,73.2,9.5,258,8.2,2019,2023,4 year June,10,2023-24,85.8,1309,Common Core Algebra,64,57.6,44,68.8,0,0.0
Bronx,Black,75.7,18.3,235,7.2,2018,2022,4 year June,10,2022-23,84.7,1464,Common Core Algebra,58,58.2,40,69.0,2,3.4
Bronx,Black,72.4,21.2,287,8.2,2017,2021,4 year June,10,2021-22,81.8,1728,Common Core English,8,46.8,6,75.0,1,12.5
Bronx,Black,71.6,15.0,306,8.8,2016,2020,4 year June,10,2020-21,82.0,1576,Common Core Algebra,32,56.3,26,81.3,0,0.0
Bronx,Black,64.8,8.1,450,12.4,2015,2019,4 year June,10,2019-20,85.8,1388,Common Core Algebra,90,59.0,53,58.9,1,1.1
Bronx,Black,64.0,9.0,394,10.5,2014,2018,4 year June,10,2018-19,84.5,1588,Common Core Algebra,89,57.1,62,69.7,0,0.0
Bronx,Black,62.6,8.5,389,10.1,2013,2017,4 year June,9,2017-18,84.0,1655,Common Core Algebra,96,61.3,50,52.1,1,1.0
Bronx,Black,62.6,8.4,467,11.8,2012,2016,4 year June,9,2016-17,83.7,1713,Common Core Algebra,91,58.4,63,69.2,2,2.2
Bronx,Black,81.1,17.3,305,9.5,2018,2023,5 year August,10,2023-24,85.8,1309,Common Core Algebra,64,57.6,44,68.8,0,0.0
Bronx,Black,78.9,19.7,407,11.8,2017,2022,5 year August,10,2022-23,84.7,1464,Common Core Algebra,58,58.2,40,69.0,2,3.4
Bronx,Black,78.3,13.9,420,12.1,2016,2021,5 year August,10,2021-22,81.8,1728,Common Core English,8,46.8,6,75.0,1,12.5
Bronx,Black,74.5,7.2,545,15.1,2015,2020,5 year August,10,2020-21,82.0,1576,Common Core Algebra,32,56.3,26,81.3,0,0.0
Bronx,Black,73.9,7.9,617,16.7,2014,2019,5 year August,10,2019-20,85.8,1388,Common Core Algebra,90,59.0,53,58.9,1,1.1
Bronx,Black,72.3,7.5,574,15.1,2013,2018,5 year August,10,2018-19,84.5,1588,Common Core Algebra,89,57.1,62,69.7,0,0.0
Bronx,Black,70.4,7.5,652,16.5,2012,2017,5 year August,9,2017-18,84.0,1655,Common Core Algebra,96,61.3,50,52.1,1,1.0
Bronx,Black,80.8,17.4,306,9.5,2018,2023,5 year June,10,2023-24,85.8,1309,Common Core Algebra,64,57.6,44,68.8,0,0.0
Bronx,Black,78.7,19.8,411,11.9,2017,2022,5 year June,10,2022-23,84.7,1464,Common Core Algebra,58,58.2,40,69.0,2,3.4
Bronx,Black,77.8,14.0,421,12.2,2016,2021,5 year June,10,2021-22,81.8,1728,Common Core English,8,46.8,6,75.0,1,12.5
Bronx,Black,73.9,7.2,553,15.3,2015,2020,5 year June,10,2020-21,82.0,1576,Common Core Algebra,32,56.3,26,81.3,0,0.0
Bronx,Black,73.3,8.0,622,16.8,2014,2019,5 year June,10,2019-20,85.8,1388,Common Core Algebra,90,59.0,53,58.9,1,1.1
Bronx,Black,71.5,7.6,574,15.1,2013,2018,5 year June,10,2018-19,84.5,1588,Common Core Algebra,89,57.1,62,69.7,0,0.0
Bronx,Black,69.7,7.6,653,16.5,2012,2017,5 year June,9,2017-18,84.0,1655,Common Core Algebra,96,61.3,50,52.1,1,1.0
Bronx,Black,80.5,19.5,421,12.3,2017,2023,6 year June,10,2023-24,85.8,1309,Common Core Algebra,64,57.6,44,68.8,0,0.0
Bronx,Black,79.9,13.7,479,13.9,2016,2022,6 year June,10,2022-23,84.7,1464,Common Core Algebra,58,58.2,40,69.0,2,3.4
Bronx,Black,76.4,7.0,561,15.6,2015,2021,6 year June,10,2021-22,81.8,1728,Common Core English,8,46.8,6,75.0,1,12.5
Bronx,Black,76.0,7.8,617,16.7,2014,2020,6 year June,10,2020-21,82.0,1576,Common Core Algebra,32,56.3,26,81.3,0,0.0
Bronx,Black,74.6,7.4,643,17.0,2013,2019,6 year June,10,2019-20,85.8,1388,Common Core Algebra,90,59.0,53,58.9,1,1.1
Bronx,Black,73.1,7.3,711,18.0,2012,2018,6 year June,10,2018-19,84.5,1588,Common Core Algebra,89,57.1,62,69.7,0,0.0
Bronx,Hispanic,78.8,12.8,638,8.7,2019,2023,4 year August,10,2023-24,84.4,3715,Common Core Algebra,119,59.6,65,54.6,1,0.8
Bronx,Hispanic,77.8,20.2,682,9.2,2018,2022,4 year August,10,2022-23,83.8,3986,Common Core Algebra,126,54.5,92,73.0,2,1.6
Bronx,Hispanic,76.2,22.3,655,8.4,2017,2021,4 year August,10,2021-22,81.3,4292,Common Core Algebra,29,50.9,25,86.2,0,0.0
Bronx,Hispanic,71.4,16.9,879,11.0,2016,2020,4 year August,10,2020-21,81.9,4079,Common Core Algebra,64,52.2,50,78.1,0,0.0
Bronx,Hispanic,67.5,9.0,1194,14.3,2015,2019,4 year August,10,2019-20,84.8,3666,Common Core Algebra,147,58.2,94,63.9,2,1.4
Bronx,Hispanic,63.6,9.4,1189,14.3,2014,2018,4 year August,10,2018-19,83.3,4174,Common Core Algebra,137,57.8,96,70.1,0,0.0
Bronx,Hispanic,63.1,10.0,1112,13.7,2013,2017,4 year August,9,2017-18,82.6,4379,Common Core Algebra,138,58.6,85,61.6,2,1.4
Bronx,Hispanic,61.0,8.8,1170,14.5,2012,2016,4 year August,9,2016-17,82.6,4280,Algebra2/Trigonometry,8,33.0,8,100.0,0,0.0
Bronx,Hispanic,76.4,13.2,648,8.8,2019,2023,4 year June,10,2023-24,84.4,3715,Common Core Algebra,119,59.6,65,54.6,1,0.8
Bronx,Hispanic,75.8,20.7,683,9.2,2018,2022,4 year June,10,2022-23,83.8,3986,Common Core Algebra,126,54.5,92,73.0,2,1.6
Bronx,Hispanic,73.2,23.0,659,8.4,2017,2021,4 year June,10,2021-22,81.3,4292,Common Core Algebra,29,50.9,25,86.2,0,0.0
Bronx,Hispanic,69.4,17.3,885,11.1,2016,2020,4 year June,10,2020-21,81.9,4079,Common Core Algebra,64,52.2,50,78.1,0,0.0
Bronx,Hispanic,63.0,9.6,1208,14.5,2015,2019,4 year June,10,2019-20,84.8,3666,Common Core Algebra,147,58.2,94,63.9,2,1.4
Bronx,Hispanic,59.4,10.0,1189,14.3,2014,2018,4 year June,10,2018-19,83.3,4174,Common Core Algebra,137,57.8,96,70.1,0,0.0
Bronx,Hispanic,59.4,10.5,1112,13.7,2013,2017,4 year June,9,2017-18,82.6,4379,Common Core Algebra,138,58.6,85,61.6,2,1.4
Bronx,Hispanic,57.7,9.3,1170,14.5,2012,2016,4 year June,9,2016-17,82.6,4280,Algebra2/Trigonometry,8,33.0,8,100.0,0,0.0
Bronx,Hispanic,81.6,19.5,890,12.1,2018,2023,5 year August,10,2023-24,84.4,3715,Common Core Algebra,119,59.6,65,54.6,1,0.8
Bronx,Hispanic,80.1,21.3,960,12.4,2017,2022,5 year August,10,2022-23,83.8,3986,Common Core Algebra,126,54.5,92,73.0,2,1.6
Bronx,Hispanic,76.9,15.8,1148,14.5,2016,2021,5 year August,10,2021-22,81.3,4292,Common Core Algebra,29,50.9,25,86.2,0,0.0
Bronx,Hispanic,73.7,8.3,1440,17.4,2015,2020,5 year August,10,2020-21,81.9,4079,Common Core Algebra,64,52.2,50,78.1,0,0.0
Bronx,Hispanic,69.5,8.7,1778,21.5,2014,2019,5 year August,10,2019-20,84.8,3666,Common Core Algebra,147,58.2,94,63.9,2,1.4
Bronx,Hispanic,68.7,9.3,1537,19.0,2013,2018,5 year August,10,2018-19,83.3,4174,Common Core Algebra,137,57.8,96,70.1,0,0.0
Bronx,Hispanic,66.6,8.1,1573,19.7,2012,2017,5 year August,9,2017-18,82.6,4379,Common Core Algebra,138,58.6,85,61.6,2,1.4
Bronx,Hispanic,81.3,19.5,897,12.2,2018,2023,5 year June,10,2023-24,84.4,3715,Common Core Algebra,119,59.6,65,54.6,1,0.8
Bronx,Hispanic,79.8,21.4,969,12.5,2017,2022,5 year June,10,2022-23,83.8,3986,Common Core Algebra,126,54.5,92,73.0,2,1.6
Bronx,Hispanic,76.5,15.9,1152,14.5,2016,2021,5 year June,10,2021-22,81.3,4292,Common Core Algebra,29,50.9,25,86.2,0,0.0
Bronx,Hispanic,73.2,8.4,1461,17.7,2015,2020,5 year June,10,2020-21,81.9,4079,Common Core Algebra,64,52.2,50,78.1,0,0.0
Bronx,Hispanic,68.6,8.8,1797,21.8,2014,2019,5 year June,10,2019-20,84.8,3666,Common Core Algebra,147,58.2,94,63.9,2,1.4
Bronx,Hispanic,68.1,9.4,1538,19.0,2013,2018,5 year June,10,2018-19,83.3,4174,Common Core Algebra,137,57.8,96,70.1,0,0.0
Bronx,Hispanic,65.8,8.2,1576,19.7,2012,2017,5 year June,9,2017-18,82.6,4379,Common Core Algebra,138,58.6,85,61.6,2,1.4
Bronx,Hispanic,81.3,21.1,1001,13.0,2017,2023,6 year June,10,2023-24,84.4,3715,Common Core Algebra,119,59.6,65,54.6,1,0.8
Bronx,Hispanic,78.3,15.6,1278,16.1,2016,2022,6 year June,10,2022-23,83.8,3986,Common Core Algebra,126,54.5,92,73.0,2,1.6
Bronx,Hispanic,75.6,8.1,1470,17.8,2015,2021,6 year June,10,2021-22,81.3,4292,Common Core Algebra,29,50.9,25,86.2,0,0.0
Bronx,Hispanic,71.7,8.4,1754,21.3,2014,2020,6 year June,10,2020-21,81.9,4079,Common Core Algebra,64,52.2,50,78.1,0,0.0
Bronx,Hispanic,70.9,9.0,1699,21.1,2013,2019,6 year June,10,2019-20,84.8,3666,Common Core Algebra,147,58.2,94,63.9,2,1.4
Bronx,Hispanic,69.1,7.8,1680,21.1,2012,2018,6 year June,10,2018-19,83.3,4174,Common Core Algebra,137,57.8,96,70.1,0,0.0
Bronx,White,83.1,49.2,36,5.9,2019,2023,4 year August,10,2023-24,90.1,155,Common Core English,11,67.8,3,27.3,0,0.0
Bronx,White,87.6,50.8,21,3.4,2018,2022,4 year August,10,2022-23,90.0,170,Common Core English,11,47.6,8,72.7,0,0.0
Bronx,White,84.4,53.1,46,6.2,2016,2020,4 year August,10,2020-21,90.7,159,Common Core Algebra,6,46.0,5,83.3,1,16.7
Bronx,White,81.2,49.3,52,7.9,2015,2019,4 year August,10,2019-20,92.1,144,Common Core Algebra,21,63.1,10,47.6,0,0.0
Bronx,White,78.8,50.7,54,8.0,2014,2018,4 year August,10,2018-19,89.6,197,US History and Government,7,69.4,3,42.9,2,28.6
Bronx,White,76.1,55.6,49,7.6,2013,2017,4 year August,9,2017-18,85.8,97,Common Core Algebra,6,57.0,4,66.7,1,16.7
Bronx,White,74.8,53.9,62,10.3,2012,2016,4 year August,9,2016-17,85.0,123,Common Core Algebra,8,55.4,7,87.5,0,0.0
Bronx,White,81.9,49.9,36,5.9,2019,2023,4 year June,10,2023-24,90.1,155,Common Core English,11,67.8,3,27.3,0,0.0
Bronx,White,86.8,51.1,22,3.5,2018,2022,4 year June,10,2022-23,90.0,170,Common Core English,11,47.6,8,72.7,0,0.0
Bronx,White,82.5,54.4,47,6.4,2016,2020,4 year June,10,2020-21,90.7,159,Common Core Algebra,6,46.0,5,83.3,1,16.7
Bronx,White,79.9,50.2,53,8.0,2015,2019,4 year June,10,2019-20,92.1,144,Common Core Algebra,21,63.1,10,47.6,0,0.0
Bronx,White,76.6,51.9,54,8.0,2014,2018,4 year June,10,2018-19,89.6,197,US History and Government,7,69.4,3,42.9,2,28.6
Bronx,White,74.7,56.6,49,7.6,2013,2017,4 year June,9,2017-18,85.8,97,Common Core Algebra,6,57.0,4,66.7,1,16.7
Bronx,White,73.3,55.0,62,10.3,2012,2016,4 year June,9,2016-17,85.0,123,Common Core Algebra,8,55.4,7,87.5,0,0.0
Bronx,White,89.9,49.6,26,4.2,2018,2023,5 year August,10,2023-24,90.1,155,Common Core English,11,67.8,3,27.3,0,0.0
Bronx,White,88.2,55.0,43,6.6,2017,2022,5 year August,10,2022-23,90.0,170,Common Core English,11,47.6,8,72.7,0,0.0
Bronx,White,84.5,47.3,58,8.7,2015,2020,5 year August,10,2020-21,90.7,159,Common Core Algebra,6,46.0,5,83.3,1,16.7
Bronx,White,81.8,48.4,74,10.9,2014,2019,5 year August,10,2019-20,92.1,144,Common Core Algebra,21,63.1,10,47.6,0,0.0
Bronx,White,79.7,52.7,69,10.6,2013,2018,5 year August,10,2018-19,89.6,197,US History and Government,7,69.4,3,42.9,2,28.6
Bronx,White,78.2,50.4,80,13.0,2012,2017,5 year August,9,2017-18,85.8,97,Common Core Algebra,6,57.0,4,66.7,1,16.7
Bronx,White,89.7,49.7,26,4.2,2018,2023,5 year June,10,2023-24,90.1,155,Common Core English,11,67.8,3,27.3,0,0.0
Bronx,White,87.5,55.4,45,6.9,2017,2022,5 year June,10,2022-23,90.0,170,Common Core English,11,47.6,8,72.7,0,0.0
Bronx,White,84.3,47.4,58,8.7,2015,2020,5 year June,10,2020-21,90.7,159,Common Core Algebra,6,46.0,5,83.3,1,16.7
Bronx,White,81.2,48.7,75,11.0,2014,2019,5 year June,10,2019-20,92.1,144,Common Core Algebra,21,63.1,10,47.6,0,0.0
Bronx,White,79.2,53.0,69,10.6,2013,2018,5 year June,10,2018-19,89.6,197,US History and Government,7,69.4,3,42.9,2,28.6
Bronx,White,77.7,50.7,80,13.0,2012,2017,5 year June,9,2017-18,85.8,97,Common Core Algebra,6,57.0,4,66.7,1,16.7
Bronx,White,88.6,54.8,46,7.1,2017,2023,6 year June,10,2023-24,90.1,155,Common Core English,11,67.8,3,27.3,0,0.0
Bronx,White,87.6,51.5,58,7.9,2016,2022,6 year June,10,2022-23,90.0,170,Common Core English,11,47.6,8,72.7,0,0.0
Bronx,White,82.7,47.6,76,11.1,2014,2020,6 year June,10,2020-21,90.7,159,Common Core Algebra,6,46.0,5,83.3,1,16.7
Bronx,White,81.3,51.6,76,11.7,2013,2019,6 year June,10,2019-20,92.1,144,Common Core Algebra,21,63.1,10,47.6,0,0.0
Bronx,White,79.2,49.8,84,13.7,2012,2018,6 year June,10,2018-19,89.6,197,US History and Government,7,69.4,3,42.9,2,28.6
Brooklyn,Asian,90.0,58.6,103,2.7,2019,2023,4 year August,10,2023-24,92.9,761,Common Core Algebra2,10,78.2,2,20.0,7,70.0
Brooklyn,Asian,91.4,70.0,101,2.6,2018,2022,4 year August,10,2022-23,92.9,750,Common Core Algebra2,9,72.1,2,22.2,3,33.3
Brooklyn,Asian,89.9,71.3,77,2.0,2017,2021,4 year August,10,2021-22,91.0,926,Common Core English,23,89.9,0,0.0,22,95.7
Brooklyn,Asian,88.2,66.8,117,3.2,2016,2020,4 year August,10,2020-21,90.5,829,Common Core English,12,67.6,4,33.3,5,41.7
Brooklyn,Asian,86.1,58.6,177,4.7,2015,2019,4 year August,10,2019-20,93.7,653,Common Core Algebra,18,79.3,0,0.0,8,44.4
Brooklyn,Asian,87.5,58.3,134,3.7,2014,2018,4 year August,10,2018-19,93.6,643,Common Core Algebra,13,71.8,2,15.4,3,23.1
Brooklyn,Asian,86.7,58.7,150,4.3,2013,2017,4 year August,9,2017-18,92.1,477,Common Core Algebra,16,76.3,1,6.3,4,25.0
Brooklyn,Asian,84.4,60.4,163,4.8,2012,2016,4 year August,9,2016-17,92.8,437,Common Core Algebra,8,74.8,0,0.0,1,12.5
Brooklyn,Asian,87.1,60.0,105,2.8,2019,2023,4 year June,10,2023-24,92.9,761,Common Core Algebra2,10,78.2,2,20.0,7,70.0
Brooklyn,Asian,88.3,71.4,105,2.7,2018,2022,4 year June,10,2022-23,92.9,750,Common Core Algebra2,9,72.1,2,22.2,3,33.3
Brooklyn,Asian,86.8,73.1,77,2.0,2017,2021,4 year June,10,2021-22,91.0,926,Common Core English,23,89.9,0,0.0,22,95.7
Brooklyn,Asian,85.9,68.0,119,3.2,2016,2020,4 year June,10,2020-21,90.5,829,Common Core English,12,67.6,4,33.3,5,41.7
Brooklyn,Asian,82.7,60.5,177,4.7,2015,2019,4 year June,10,2019-20,93.7,653,Common Core Algebra,18,79.3,0,0.0,8,44.4
Brooklyn,Asian,83.9,60.1,134,3.7,2014,2018,4 year June,10,2018-19,93.6,643,Common Core Algebra,13,71.8,2,15.4,3,23.1
Brooklyn,Asian,83.3,60.7,150,4.3,2013,2017,4 year June,9,2017-18,92.1,477,Common Core Algebra,16,76.3,1,6.3,4,25.0
Brooklyn,Asian,81.2,62.4,163,4.8,2012,2016,4 year June,9,2016-17,92.8,437,Common Core Algebra,8,74.8,0,0.0,1,12.5
Brooklyn,Asian,93.3,68.8,150,3.9,2018,2023,5 year August,10,2023-24,92.9,761,Common Core Algebra2,10,78.2,2,20.0,7,70.0
Brooklyn,Asian,93.4,69.2,144,3.8,2017,2022,5 year August,10,2022-23,92.9,750,Common Core Algebra2,9,72.1,2,22.2,3,33.3
Brooklyn,Asian,91.9,64.7,165,4.5,2016,2021,5 year August,10,2021-22,91.0,926,Common Core English,23,89.9,0,0.0,22,95.7
Brooklyn,Asian,90.5,56.6,223,6.0,2015,2020,5 year August,10,2020-21,90.5,829,Common Core English,12,67.6,4,33.3,5,41.7
Brooklyn,Asian,90.7,56.6,215,6.0,2014,2019,5 year August,10,2019-20,93.7,653,Common Core Algebra,18,79.3,0,0.0,8,44.4
Brooklyn,Asian,89.8,57.0,201,5.8,2013,2018,5 year August,10,2018-19,93.6,643,Common Core Algebra,13,71.8,2,15.4,3,23.1
Brooklyn,Asian,88.3,58.2,237,7.0,2012,2017,5 year August,9,2017-18,92.1,477,Common Core Algebra,16,76.3,1,6.3,4,25.0
Brooklyn,Asian,93.1,69.0,153,4.0,2018,2023,5 year June,10,2023-24,92.9,761,Common Core Algebra2,10,78.2,2,20.0,7,70.0
Brooklyn,Asian,93.0,69.5,148,3.9,2017,2022,5 year June,10,2022-23,92.9,750,Common Core Algebra2,9,72.1,2,22.2,3,33.3
Brooklyn,Asian,91.4,64.9,167,4.5,2016,2021,5 year June,10,2021-22,91.0,926,Common Core English,23,89.9,0,0.0,22,95.7
Brooklyn,Asian,90.1,56.8,227,6.1,2015,2020,5 year June,10,2020-21,90.5,829,Common Core English,12,67.6,4,33.3,5,41.7
Brooklyn,Asian,90.1,56.9,222,6.2,2014,2019,5 year June,10,2019-20,93.7,653,Common Core Algebra,18,79.3,0,0.0,8,44.4
Brooklyn,Asian,89.1,57.4,205,5.9,2013,2018,5 year June,10,2018-19,93.6,643,Common Core Algebra,13,71.8,2,15.4,3,23.1
Brooklyn,Asian,87.5,58.7,239,7.0,2012,2017,5 year June,9,2017-18,92.1,477,Common Core Algebra,16,76.3,1,6.3,4,25.0
Brooklyn,Asian,93.8,69.0,158,4.2,2017,2023,6 year June,10,2023-24,92.9,761,Common Core Algebra2,10,78.2,2,20.0,7,70.0
Brooklyn,Asian,92.6,64.4,186,5.0,2016,2022,6 year June,10,2022-23,92.9,750,Common Core Algebra2,9,72.1,2,22.2,3,33.3
Brooklyn,Asian,91.3,56.1,232,6.2,2015,2021,6 year June,10,2021-22,91.0,926,Common Core English,23,89.9,0,0.0,22,95.7
Brooklyn,Asian,91.7,56.0,216,6.1,2014,2020,6 year June,10,2020-21,90.5,829,Common Core English,12,67.6,4,33.3,5,41.7
Brooklyn,Asian,90.7,56.5,226,6.5,2013,2019,6 year June,10,2019-20,93.7,653,Common Core Algebra,18,79.3,0,0.0,8,44.4
Brooklyn,Asian,89.1,57.8,259,7.6,2012,2018,6 year June,10,2018-19,93.6,643,Common Core Algebra,13,71.8,2,15.4,3,23.1
Brooklyn,Black,81.1,12.0,310,4.7,2019,2023,4 year August,10,2023-24,85.2,2774,Common Core Algebra,17,55.9,10,58.8,0,0.0
Brooklyn,Black,81.6,20.4,299,4.5,2018,2022,4 year August,10,2022-23,84.4,3074,Common Core Algebra,22,55.9,16,72.7,0,0.0
Brooklyn,Black,80.1,24.2,274,3.9,2017,2021,4 year August,10,2021-22,81.7,3605,Common Core English,8,70.1,3,37.5,4,50.0
Brooklyn,Black,77.4,18.0,389,5.1,2016,2020,4 year August,10,2020-21,80.1,3547,Common Core Algebra,32,56.1,26,81.3,0,0.0
Brooklyn,Black,74.6,9.8,568,7.3,2015,2019,4 year August,10,2019-20,85.6,2921,Common Core Algebra,79,58.6,50,63.3,1,1.3
Brooklyn,Black,73.9,9.7,534,6.7,2014,2018,4 year August,10,2018-19,85.2,3197,Common Core Algebra,93,55.4,70,75.3,2,2.2
Brooklyn,Black,71.8,10.6,586,7.2,2013,2017,4 year August,9,2017-18,84.6,2854,Common Core Algebra,140,61.1,79,56.4,3,2.1
Brooklyn,Black,70.1,9.1,645,7.3,2012,2016,4 year August,9,2016-17,85.8,2884,Common Core Algebra,134,61.1,80,59.7,1,0.7
Brooklyn,Black,78.0,12.4,321,4.9,2019,2023,4 year June,10,2023-24,85.2,2774,Common Core Algebra,17,55.9,10,58.8,0,0.0
Brooklyn,Black,79.0,20.9,306,4.6,2018,2022,4 year June,10,2022-23,84.4,3074,Common Core Algebra,22,55.9,16,72.7,0,0.0
Brooklyn,Black,77.0,25.0,279,4.0,2017,2021,4 year June,10,2021-22,81.7,3605,Common Core English,8,70.1,3,37.5,4,50.0
Brooklyn,Black,75.0,18.6,392,5.2,2016,2020,4 year June,10,2020-21,80.1,3547,Common Core Algebra,32,56.1,26,81.3,0,0.0
Brooklyn,Black,70.2,10.4,576,7.4,2015,2019,4 year June,10,2019-20,85.6,2921,Common Core Algebra,79,58.6,50,63.3,1,1.3
Brooklyn,Black,70.3,10.2,534,6.7,2014,2018,4 year June,10,2018-19,85.2,3197,Common Core Algebra,93,55.4,70,75.3,2,2.2
Brooklyn,Black,67.7,11.2,586,7.2,2013,2017,4 year June,9,2017-18,84.6,2854,Common Core Algebra,140,61.1,79,56.4,3,2.1
Brooklyn,Black,66.0,9.7,645,7.3,2012,2016,4 year June,9,2016-17,85.8,2884,Common Core Algebra,134,61.1,80,59.7,1,0.7
Brooklyn,Black,85.8,19.5,472,7.1,2018,2023,5 year August,10,2023-24,85.2,2774,Common Core Algebra,17,55.9,10,58.8,0,0.0
Brooklyn,Black,84.9,23.0,485,6.9,2017,2022,5 year August,10,2022-23,84.4,3074,Common Core Algebra,22,55.9,16,72.7,0,0.0
Brooklyn,Black,82.1,17.1,586,7.8,2016,2021,5 year August,10,2021-22,81.7,3605,Common Core English,8,70.1,3,37.5,4,50.0
Brooklyn,Black,81.0,9.1,705,9.1,2015,2020,5 year August,10,2020-21,80.1,3547,Common Core Algebra,32,56.1,26,81.3,0,0.0
Brooklyn,Black,79.5,9.0,930,11.6,2014,2019,5 year August,10,2019-20,85.6,2921,Common Core Algebra,79,58.6,50,63.3,1,1.3
Brooklyn,Black,79.0,9.8,830,10.3,2013,2018,5 year August,10,2018-19,85.2,3197,Common Core Algebra,93,55.4,70,75.3,2,2.2
Brooklyn,Black,77.0,8.4,969,11.0,2012,2017,5 year August,9,2017-18,84.6,2854,Common Core Algebra,140,61.1,79,56.4,3,2.1
Brooklyn,Black,85.2,19.7,482,7.3,2018,2023,5 year June,10,2023-24,85.2,2774,Common Core Algebra,17,55.9,10,58.8,0,0.0
Brooklyn,Black,84.5,23.1,491,7.0,2017,2022,5 year June,10,2022-23,84.4,3074,Common Core Algebra,22,55.9,16,72.7,0,0.0
